         25311 function calls (24953 primitive calls) in 0.186 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.001    0.001 /opt/homebrew/Cellar/python@3.12/3.12.4/Frameworks/Python.framework/Versions/3.12/lib/python3.12/socket.py:947(getaddrinfo)
        1    0.001    0.001    0.001    0.001 {built-in method _socket.getaddrinfo}
        2    0.000    0.000    0.001    0.001 /Users/mabonmackwilliams/Documents/GitHub/Coursework/energy_monitor/.venv/lib/python3.12/site-packages/pandas/io/formats/format.py:776(_get_formatted_column_labels)
       50    0.000    0.000    0.001    0.000 {built-in method builtins.max}
        1    0.000    0.000    0.001    0.001 /Users/mabonmackwilliams/Documents/GitHub/Coursework/energy_monitor/.venv/lib/python3.12/site-packages/pandas/core/tools/datetimes.py:126(_guess_datetime_format_for_array)
        6    0.000    0.000    0.001    0.000 /Users/mabonmackwilliams/Documents/GitHub/Coursework/energy_monitor/.venv/lib/python3.12/site-packages/pandas/core/indexing.py:1689(_getitem_tuple)
2903/2896    0.001    0.000    0.001    0.000 {built-in method builtins.isinstance}
      302    0.001    0.000    0.001    0.000 /Users/mabonmackwilliams/Documents/GitHub/Coursework/energy_monitor/.venv/lib/python3.12/site-packages/pandas/io/formats/printing.py:196(as_escaped_string)
        1    0.000    0.000    0.001    0.001 /opt/homebrew/Cellar/python@3.12/3.12.4/Frameworks/Python.framework/Versions/3.12/lib/python3.12/logging/__init__.py:1558(error)
        1    0.000    0.000    0.001    0.001 /Users/mabonmackwilliams/Documents/GitHub/Coursework/energy_monitor/.venv/lib/python3.12/site-packages/pandas/core/internals/construction.py:506(nested_data_to_arrays)
        4    0.000    0.000    0.001    0.000 /opt/homebrew/Cellar/python@3.12/3.12.4/Frameworks/Python.framework/Versions/3.12/lib/python3.12/logging/__init__.py:1517(debug)
        1    0.000    0.000    0.001    0.001 /Users/mabonmackwilliams/Documents/GitHub/Coursework/energy_monitor/.venv/lib/python3.12/site-packages/pandas/core/internals/construction.py:793(to_arrays)
        4    0.000    0.000    0.001    0.000 /Users/mabonmackwilliams/Documents/GitHub/Coursework/energy_monitor/.venv/lib/python3.12/site-packages/pandas/io/formats/printing.py:524(adjoin)
        4    0.000    0.000    0.001    0.000 /Users/mabonmackwilliams/Documents/GitHub/Coursework/energy_monitor/.venv/lib/python3.12/site-packages/pandas/io/formats/printing.py:31(adjoin)
        1    0.000    0.000    0.001    0.001 /opt/homebrew/Cellar/python@3.12/3.12.4/Frameworks/Python.framework/Versions/3.12/lib/python3.12/http/client.py:245(parse_headers)
        6    0.000    0.000    0.001    0.000 /Users/mabonmackwilliams/Documents/GitHub/Coursework/energy_monitor/.venv/lib/python3.12/site-packages/pandas/core/indexing.py:1032(_getitem_lowerdim)
       27    0.000    0.000    0.001    0.000 /opt/homebrew/Cellar/python@3.12/3.12.4/Frameworks/Python.framework/Versions/3.12/lib/python3.12/logging/__init__.py:988(format)
     1050    0.000    0.000    0.001    0.000 /Users/mabonmackwilliams/Documents/GitHub/Coursework/energy_monitor/.venv/lib/python3.12/site-packages/pandas/io/formats/format.py:1740(<genexpr>)
